tokens	ner_tags	text	tags	lang
['इस', 'क्षेत्र', 'की', '15', 'कंपनियों', 'की', 'बिक्री', 'सपाट', 'रह', 'सकती', 'है', 'लेकिन', 'न्यूजप्रिंट', 'की', 'कीमतों', 'में', 'कमी', 'और', 'विज्ञापन', 'दरों', 'में', 'बढ़ोतरी', 'की', 'वजह', 'से', 'डेक्कन', 'क्रॉनिकल', ',', 'एचटी', 'मीडिया', 'और', 'जागरण', 'प्रकाशन', 'के', 'बेहतर', 'प्रदर्शन', 'करने', 'से', 'परिचालन', 'मुनाफे', 'में', '193', 'फीसदी', 'बढ़ोतरी', 'की', 'संभावना', 'है', '।']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	इस क्षेत्र की 15 कंपनियों की बिक्री सपाट रह सकती है लेकिन न्यूजप्रिंट की कीमतों में कमी और विज्ञापन दरों में बढ़ोतरी की वजह से डेक्कन क्रॉनिकल, एचटी मीडिया और जागरण प्रकाशन के बेहतर प्रदर्शन करने से परिचालन मुनाफे में 193 फीसदी बढ़ोतरी की संभावना है ।	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['उन्होंने', 'ऑफ', 'स्पिनर', 'हाशिर', 'दाफेदार', 'के', 'एक', 'ही', 'ओवर', 'में', 'पांच', 'छक्के', 'जड़', 'दिए', '।']	[0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	उन्होंने ऑफ स्पिनर हाशिर दाफेदार के एक ही ओवर में पांच छक्के जड़ दिए ।	['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['पुलिस', 'ने', 'दावा', 'किया', 'था', 'कि', 'जिन', 'लोगों', 'को', 'गिरफ्तार', 'किया', 'गया', 'है', ',', 'उनके', 'प्रतिबंधित', 'कम्युनिस्ट', 'पार्टी', 'ऑफ', 'इंडिया', '(', 'माओवादी', ')', 'से', 'सक्रिय', 'संबंध', 'थे', 'और', 'पुणे', 'में', 'भीमा', 'कोरेगांव', 'शौर्य', 'दिवस', 'प्रेरणा', 'अभियान', 'के', 'बैनर', 'तले', '31', 'दिसंबर', '2017', 'को', 'एल्गार', 'परिषद', 'कार्यक्रम', 'का', 'आयोजन', 'किया', 'था']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0]	पुलिस ने दावा किया था कि जिन लोगों को गिरफ्तार किया गया है, उनके प्रतिबंधित कम्युनिस्ट पार्टी ऑफ इंडिया ( माओवादी ) से सक्रिय संबंध थे और पुणे में भीमा कोरेगांव शौर्य दिवस प्रेरणा अभियान के बैनर तले 31 दिसंबर 2017 को एल्गार परिषद कार्यक्रम का आयोजन किया था	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']	hi
['पुलिस', 'ने', 'ट्रक', 'चालक', 'की', 'शिकायत', 'पर', 'मामला', 'दर्ज', 'कर', 'जांच', 'शुरू', 'कर', 'दी', 'है', '।']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	पुलिस ने ट्रक चालक की शिकायत पर मामला दर्ज कर जांच शुरू कर दी है ।	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['कौन', 'है', 'अभय', 'कुमार', 'सिंह']	[0, 0, 1, 2, 0]	कौन है अभय कुमार सिंह	['O', 'O', 'B-PER', 'I-PER', 'O']	hi
['हरियाणा', 'सरकार', 'ने', 'चार', 'आईएएस', 'अधिकारियों', 'और', 'तीन', 'एचसीएस', 'अधिकारियों', 'के', 'स्थानांतरण', 'एवं', 'नियुक्ति', 'आदेश', 'जारी', 'किये', 'हैं', '।']	[3, 4, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	हरियाणा सरकार ने चार आईएएस अधिकारियों और तीन एचसीएस अधिकारियों के स्थानांतरण एवं नियुक्ति आदेश जारी किये हैं ।	['B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['फिल्म', 'में', 'अनुष्का', 'शर्मा', 'भी', 'मुख्य', 'भूमिका', 'में', 'दिखेंगी', '।']	[0, 0, 1, 2, 0, 0, 0, 0, 0, 0]	फिल्म में अनुष्का शर्मा भी मुख्य भूमिका में दिखेंगी ।	['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']	hi
"['पंचायती', 'राज', 'मंत्रालय', 'ने', 'वित्त', 'आयोग', 'को', 'यह', 'भी', 'सूचित', 'किया', 'है', 'कि', 'उसकी', 'सिफारिशों', 'के', 'अनुसार', 'मंत्रालय', 'ने', 'पंचायतों', 'के', 'खातों', 'की', 'ऑडिटिंग', 'प्रक्रिया', 'को', 'सुविधाजनक', 'ढंग', 'से', 'समय', 'पर', 'पूरा', 'करने', 'और', 'वित्त', 'आयोग', 'के', 'अनुदान', 'के', 'उपयोग', 'के', 'संबंध', 'में', 'वित्तीय', 'अनुशासन', 'एवं', 'पारदर्शिता', 'लाने', 'के', 'लिए', ""'"", 'ऑडिटऑनलाइन', ""'"", 'सॉफ्टवेयर', 'एप्लिकेशन', 'लॉन्च', 'किया', 'है']"	[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]	पंचायती राज मंत्रालय ने वित्त आयोग को यह भी सूचित किया है कि उसकी सिफारिशों के अनुसार मंत्रालय ने पंचायतों के खातों की ऑडिटिंग प्रक्रिया को सुविधाजनक ढंग से समय पर पूरा करने और वित्त आयोग के अनुदान के उपयोग के संबंध में वित्तीय अनुशासन एवं पारदर्शिता लाने के लिए ' ऑडिटऑनलाइन ' सॉफ्टवेयर एप्लिकेशन लॉन्च किया है	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['टॉस', '-', 'सनराइजर्स', 'हैदराबाद', 'के', 'कप्तान', 'केन', 'विलियमसन', 'ने', 'टॉस', 'जीतकर', 'पहले', 'बल्लेबाजी', 'करने', 'का', 'फैसला', 'किया', '.']	[0, 0, 3, 4, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	टॉस- सनराइजर्स हैदराबाद के कप्तान केन विलियमसन ने टॉस जीतकर पहले बल्लेबाजी करने का फैसला किया.	['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['रसखान', 'रहीम', 'आदि', 'ने', 'भी', 'गंगा', 'प्रभाव', 'का', 'सुन्दर', 'वर्णन', 'किया', 'है', '।']	[1, 2, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]	रसखान रहीम आदि ने भी गंगा प्रभाव का सुन्दर वर्णन किया है ।	['B-PER', 'I-PER', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['फिंच', 'एक', 'शीर्ष', 'क्रम', 'के', 'बल्लेबाज', 'हैं', ',', 'और', 'कभी', '-', 'कभी', 'बाएं', 'हाथ', 'के', 'ऑर्थोडॉक्स', 'स्पिनर', 'हैं', '।']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	फिंच एक शीर्ष क्रम के बल्लेबाज हैं, और कभी- कभी बाएं हाथ के ऑर्थोडॉक्स स्पिनर हैं ।	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['5वें', 'भारत', '-', 'सीएलएमवी', 'सम्मेलन', 'के', 'उद्घाटन', 'सत्र', 'की', 'अध्यक्षता', 'कम्बोडिया', 'के', 'उप', '-', 'प्रधानमंत्री', 'ने', 'की', 'और', 'इसमें', 'भारत', 'सरकार', 'के', 'वाणिज्य', 'और', 'उद्योग', 'मंत्री', 'श्री', 'सुरेश', 'प्रभु', 'उपस्थित', 'थे', '।']	[3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 3, 4, 4, 0, 0, 1, 2, 0, 0, 0]	5वें भारत- सीएलएमवी सम्मेलन के उद्घाटन सत्र की अध्यक्षता कम्बोडिया के उप- प्रधानमंत्री ने की और इसमें भारत सरकार के वाणिज्य और उद्योग मंत्री श्री सुरेश प्रभु उपस्थित थे ।	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O']	hi
['रिजर्व', 'बैंक', 'ऑफ', 'इंडिया', '(', 'आरबीआई', ')', 'के', 'पूर्व', 'गर्वनर', 'उर्जित', 'पटेल', 'ने', 'खुद', 'पद', 'से', 'इस्तीफा', 'दिया', '।']	[3, 4, 4, 4, 0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]	रिजर्व बैंक ऑफ इंडिया ( आरबीआई ) के पूर्व गर्वनर उर्जित पटेल ने खुद पद से इस्तीफा दिया ।	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['श्री', 'अधीर', 'रंजन', 'चौधरी', 'ने', 'रेल', 'राज्य', 'मंत्री', 'का', 'पदभार', 'सँभाला']	[0, 1, 2, 2, 0, 3, 0, 0, 0, 0, 0]	श्री अधीर रंजन चौधरी ने रेल राज्य मंत्री का पदभार सँभाला	['O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']	hi
"['उन्होंने', 'कहा', ',', '""', 'अंतिम', 'क्षण', 'तक', 'जांच', 'जारी', 'रहेगी', 'और', 'जब', 'हमें', 'कोई', 'सबूत', 'मिलेगा', 'तो', 'हम', 'आरोपियों', 'को', 'गिरफ्तार', 'करेंगे', '।']"	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	"उन्होंने कहा, "" अंतिम क्षण तक जांच जारी रहेगी और जब हमें कोई सबूत मिलेगा तो हम आरोपियों को गिरफ्तार करेंगे ।"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['एलजेपी', 'ने', 'छह', 'लोकसभा', 'सीटें', 'जीती', 'हैं', '.']	[3, 0, 0, 3, 0, 0, 0, 0]	एलजेपी ने छह लोकसभा सीटें जीती हैं.	['B-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']	hi
['अनोखापुर', 'का', 'कलेक्टर', ',', 'जगतप्रताप', 'सिंह', '(', 'दिलीप', 'कुमार', ')', 'कानून', 'और', 'व्यवस्था', 'के', 'लिए', 'बहुत', 'सख्त', 'हैं', '।']	[5, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	अनोखापुर का कलेक्टर, जगतप्रताप सिंह ( दिलीप कुमार ) कानून और व्यवस्था के लिए बहुत सख्त हैं ।	['B-LOC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['कोहली', 'ने', 'कहा', 'कि', 'रोहित', 'से', 'उनके', 'संबंध', 'अच्छे', 'हैं', '।']	[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	कोहली ने कहा कि रोहित से उनके संबंध अच्छे हैं ।	['B-PER', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']	hi
['केन', 'विलियमसन', '(', 'कप्तान', ')', ',', 'कोरी', 'एंडरसन', ',', 'ट्रेंट', 'बोल्ट', ',', 'डग', 'ब्रेसवेल', ',', 'एंटन', 'डेवसिच', ',', 'मार्टिन', 'गुप्टिल', ',', 'मैट', 'हेनरी', ',', 'टाम', 'लैथम', ',', 'जेम्स', 'नीशाम', ',', 'ल्यूक', 'रोंची', ',', 'मिशेल', 'सेंटनर', ',', 'ईश', 'सोढ़ी', ',', 'टिम', 'साउथी', ',', 'रोस', 'टेलर', 'और', 'बीजे', 'वाटलिंग', '.']	[1, 2, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0]	केन विलियमसन ( कप्तान ), कोरी एंडरसन, ट्रेंट बोल्ट, डग ब्रेसवेल, एंटन डेवसिच, मार्टिन गुप्टिल, मैट हेनरी, टाम लैथम, जेम्स नीशाम, ल्यूक रोंची, मिशेल सेंटनर, ईश सोढ़ी, टिम साउथी, रोस टेलर और बीजे वाटलिंग.	['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-PER', 'B-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O']	hi
